lon,lat
-85.97437286376953,18.506023406982422
-87.30072021484375,22.127389907836914
-85.37967681884766,20.536226272583008
-83.47917938232422,19.784671783447266
-86.2448959350586,17.633005142211914
-88.04325866699219,15.949702262878418
-85.74246215820312,17.604759216308594
-85.60089111328125,19.460172653198242
-87.35746765136719,22.178354263305664
-86.89134216308594,23.61939239501953
-84.92700958251953,16.43614387512207
-85.7000961303711,16.082300186157227
-86.54535675048828,19.22308349609375
-85.33622741699219,21.592727661132812
-86.47196960449219,19.523317337036133
-88.1093978881836,16.460182189941406
-84.81987762451172,18.603200912475586
-83.31066131591797,22.071876525878906
-86.42156219482422,21.709842681884766
-86.67325592041016,17.88367462158203
-90.63098907470703,20.99917221069336
-84.77616119384766,19.317848205566406
-83.7140884399414,17.90815544128418
-87.26156616210938,19.70599937438965
-86.5835952758789,18.556947708129883
-84.21855926513672,20.533777236938477
-87.4115219116211,24.443254470825195
-87.15556335449219,16.669836044311523
-85.87300109863281,16.96159553527832
-84.33688354492188,19.890445709228516
-86.66753387451172,22.365795135498047
-86.65696716308594,22.74916648864746
-86.52743530273438,17.299962997436523
-85.6991195678711,16.638870239257812
-84.56549835205078,16.95475959777832
-90.90247344970703,21.47101402282715
-85.29803466796875,20.089277267456055
-86.98619842529297,17.654794692993164
-84.34626007080078,17.60213279724121
-86.34112548828125,22.493026733398438
-85.46013641357422,16.62609100341797
-91.11412811279297,20.000852584838867
-86.1773452758789,16.149534225463867
-87.01941680908203,22.43442726135254
-90.33980560302734,22.239967346191406
-84.075439453125,19.64219856262207
-84.635009765625,19.9497013092041
-88.17730712890625,16.029356002807617
-85.60690307617188,22.24891471862793
-85.9778823852539,19.339702606201172
-88.16451263427734,17.793136596679688
-86.39723205566406,21.826889038085938
-86.22542572021484,18.325611114501953
-85.22988891601562,18.48971176147461
-87.08792877197266,17.126628875732422
-84.57398223876953,16.67957878112793
-88.2769775390625,16.047584533691406
-90.31016540527344,21.49122428894043
-85.25404357910156,18.065776824951172
-87.18327331542969,22.194168090820312
-86.22433471679688,21.89666175842285
-86.6528091430664,15.950468063354492
-91.21414184570312,19.84138298034668
-83.05453491210938,22.17922592163086
-84.5882797241211,18.81803321838379
-87.24343872070312,16.47380256652832
-84.46366882324219,17.848472595214844
-83.6340103149414,17.46198844909668
-89.51364135742188,22.278146743774414
-86.74324798583984,16.110612869262695
-85.1351547241211,16.509231567382812
-85.62725830078125,17.243257522583008
-90.41531372070312,21.188228607177734
-86.65970611572266,18.382423400878906
-84.28176879882812,20.063919067382812
-83.14279174804688,20.982391357421875
-87.96541595458984,16.64784812927246
-87.38414001464844,22.008596420288086
-84.23387908935547,16.28081703186035
-87.38273620605469,22.884889602661133
-85.11856079101562,22.09612274169922
-85.60807800292969,21.91594123840332
-85.18407440185547,18.635324478149414
-85.17524719238281,16.99901008605957
-85.79509735107422,20.75454330444336
-85.7551040649414,21.34166717529297
-83.82982635498047,20.925525665283203
-85.99518585205078,18.515413284301758
-87.98251342773438,17.68842124938965
-84.85751342773438,22.34230613708496
-86.93928527832031,18.135862350463867
-85.35249328613281,18.399675369262695
-84.01705932617188,16.15576171875
-86.89712524414062,16.82846450805664
-84.95133972167969,21.109224319458008
-83.69181823730469,21.676132202148438
-85.04303741455078,19.636415481567383
-83.79496765136719,21.10840606689453
-90.36527252197266,22.53622817993164
-88.32069396972656,22.27552032470703
-86.59403228759766,22.589609146118164
-85.08885955810547,18.923961639404297
-91.18001556396484,19.54786491394043
-86.44174194335938,15.876827239990234
-84.67206573486328,18.59065818786621
-87.297119140625,23.06373405456543
-85.91816711425781,17.684368133544922
-86.0881118774414,19.68991470336914
-86.35477447509766,18.84883689880371
-90.96993255615234,19.664976119995117
-85.6043930053711,18.803598403930664
-87.41460418701172,20.09703254699707
-90.79186248779297,20.725391387939453
-86.32057189941406,17.375999450683594
-83.63048553466797,16.16781234741211
-85.27587890625,16.62253189086914
-86.87637329101562,18.181394577026367
-85.48958587646484,20.656436920166016
-86.45893096923828,17.639118194580078
-85.18297576904297,16.415193557739258
-86.87042236328125,16.054208755493164
-88.42220306396484,21.7580623626709
-84.7807846069336,21.638975143432617
-88.50914764404297,21.723854064941406
-87.4316635131836,19.534021377563477
-83.82308197021484,21.77609634399414
-83.6084976196289,17.293941497802734
-84.7237319946289,18.511953353881836
-84.33651733398438,17.90353775024414
-87.91094207763672,16.962181091308594
-87.37396240234375,16.36674690246582
-89.80693817138672,21.906394958496094
-90.68035125732422,22.18536949157715
-84.76927947998047,18.217693328857422
-90.89556121826172,20.29444122314453
-87.24432373046875,17.034183502197266
-86.44376373291016,19.24323081970215
-87.88908386230469,22.381505966186523
-83.673583984375,16.876785278320312
-87.75257110595703,17.889007568359375
-83.9648208618164,16.051118850708008
-89.0589370727539,21.627452850341797
-84.8338623046875,22.165191650390625
-85.21334075927734,19.395713806152344
-85.4682846069336,22.17817497253418
-83.13819122314453,20.669025421142578
-86.26627349853516,19.351394653320312
-84.5557861328125,16.60657501220703
-86.60581970214844,15.873373985290527
-83.54071044921875,19.400136947631836
-88.09365844726562,15.883073806762695
-89.93539428710938,22.160560607910156
-89.3687744140625,21.88495635986328
-86.287841796875,17.0058536529541
-88.52901458740234,16.019071578979492
-86.85662078857422,16.07816505432129
-86.59456634521484,17.529266357421875
-91.13423919677734,22.396976470947266
-85.45105743408203,17.76201057434082
-90.98412322998047,20.618894577026367
-85.44808959960938,21.547574996948242
-83.23212432861328,20.25299644470215
-83.99574279785156,21.435176849365234
-85.26026153564453,20.825870513916016
-83.12470245361328,21.354246139526367
-84.38382720947266,17.1292724609375
-84.19237518310547,17.862037658691406
-83.31929779052734,21.239999771118164
-84.267333984375,21.55158233642578
-84.87159729003906,18.882909774780273
-86.18404388427734,16.169116973876953
-85.25938415527344,21.24304962158203
-91.32788848876953,21.197542190551758
-84.70370483398438,19.080251693725586
-87.14752960205078,18.856246948242188
-86.45623016357422,22.368846893310547
-85.94307708740234,21.88589096069336
-89.26242065429688,22.378440856933594
-87.69703674316406,18.625747680664062
-83.67733764648438,20.07416534423828
-86.14317321777344,21.192468643188477
-83.35208129882812,20.757104873657227
-87.24990844726562,22.667152404785156
-87.57369232177734,17.004047393798828
-84.73687744140625,16.097272872924805
-83.67263793945312,21.165061950683594
-86.29849243164062,17.65536880493164
-86.77338409423828,17.530977249145508
-84.32572174072266,21.07744789123535
-85.34466552734375,16.309982299804688
-84.1234359741211,16.268085479736328
-83.85519409179688,20.20707893371582
-86.29008483886719,20.103235244750977
-83.80562591552734,21.46918487548828
-84.9681625366211,16.081470489501953
-85.34117889404297,21.064998626708984
-83.13819122314453,21.991926193237305
-89.83535766601562,21.39051055908203
-86.66680145263672,19.804664611816406
-86.96991729736328,16.960695266723633
-85.85124969482422,16.83380126953125
-90.05226135253906,21.39419937133789
-85.60391998291016,19.160968780517578
-87.01148223876953,19.230722427368164
-87.03560638427734,21.912961959838867
