month,log_biomasa,log_seasonal_mean,residuo_ou,delta_log,delta_log_lag1,delta_log_sq,z_score,es_salto
2006-03,-6.223324147198949,-1.8917288103506313,-4.331595336848317,-0.31362558401618745,1.7546814718089356,0.09836100694949465,-1.6510189783535119,1
2006-04,-3.4952756664172058,-1.7304673817582232,-1.7648082846589825,2.728048480781743,-0.31362558401618745,7.442248513495577,-0.6305049275134799,0
2006-05,-3.556607948534941,-1.2776179839026194,-2.2789899646323217,-0.061332282117735115,2.728048480781743,0.0037616488297694504,-0.8318252213322684,0
2006-06,-4.500732387103753,-1.3893075586296593,-3.1114248284740933,-0.9441244385688119,-0.061332282117735115,0.8913709555028743,-0.970092489020086,0
2006-07,-2.9179388336349428,-1.1969100651285831,-1.7210287685063597,1.58279355346881,-0.9441244385688119,2.5052354329024227,-0.6101646603958126,0
2006-08,-3.1899260657434363,-1.077502327774256,-2.1124237379691806,-0.2719872321084935,1.58279355346881,0.07397705443003953,-0.8902179194956602,0
2006-09,-3.2096088355401085,-1.1964691620374177,-2.0131396735026907,-0.01968276979667216,-0.2719872321084935,0.0003874114268687899,-0.9150969157996429,0
2006-10,-3.4619513411721976,-1.5136344869673162,-1.9483168542048814,-0.25234250563208915,-0.01968276979667216,0.06367674014868095,-1.0994438340732937,0
2006-11,-4.148212050186977,-1.9127366597082123,-2.235475390478765,-0.6862607090147796,-0.25234250563208915,0.4709537607374681,-1.353993624486474,0
2006-12,-4.509422508304113,-2.1774120159275543,-2.332010492376559,-0.36121045811713604,-0.6862607090147796,0.1304729950531913,-0.9789177319454729,0
2007-01,-5.976103180804319,-2.3972465235340255,-3.578856657270294,-1.466680672500206,-0.36121045811713604,2.1511521950856562,-1.1738144411850435,0
2007-02,-4.029195964640167,-2.1965283036696674,-1.8326676609705,1.9469072161641519,-1.466680672500206,3.7904477083520476,-0.6480652649289869,0
2007-03,-3.580529623360875,-1.8917288103506313,-1.6888008130102439,0.44866634127929217,1.9469072161641519,0.20130148579694626,-0.6436986782259044,0
2007-04,-4.916285143435926,-1.7304673817582232,-3.1858177616777024,-1.3357555200750504,0.44866634127929217,1.7842428094109684,-1.138182438488437,0
2007-05,-5.560614649163098,-1.2776179839026194,-4.2829966652604785,-0.6443295057271721,-1.3357555200750504,0.41516051195062187,-1.5632822892313394,1
2007-06,-5.430122960227809,-1.3893075586296593,-4.04081540159815,0.1304916889352885,-0.6443295057271721,0.0170280808811841,-1.2598616025473701,0
2007-07,-4.348174031337616,-1.1969100651285831,-3.151263966209033,1.081948928890193,0.1304916889352885,1.1706134847266356,-1.1172328684710136,0
2007-08,-2.5594257531738718,-1.077502327774256,-1.4819234253996159,1.7887482781637445,1.081948928890193,3.1996204026337605,-0.6245123858906263,0
2007-09,-2.6378601935471493,-1.1964691620374177,-1.4413910315097316,-0.07843444037327751,1.7887482781637445,0.006151961436669226,-0.6552016756496843,0
2007-10,-2.551140815427275,-1.5136344869673162,-1.037506328459959,0.08671937811987407,-0.07843444037327751,0.007520250541497693,-0.5854694184754876,0
2007-11,-3.037108479652351,-1.9127366597082123,-1.1243718199441388,-0.48596766422507587,0.08671937811987407,0.2361645706723761,-0.6810150012121455,0
2007-12,-3.3573212545933067,-2.1774120159275543,-1.1799092386657524,-0.32021277494095557,-0.48596766422507587,0.10253622123538707,-0.4952954026545092,0
2008-01,-3.3845470132037883,-2.3972465235340255,-0.9873004896697628,-0.0272257586104816,-0.32021277494095557,0.0007412419319162129,-0.3238206174614905,0
2008-02,-4.76468301287815,-2.1965283036696674,-2.5681547092084824,-1.3801359996743616,-0.0272257586104816,1.9047753775971494,-0.9081471220594702,0
2008-03,-5.716570547741057,-1.8917288103506313,-3.8248417373904253,-0.951887534862907,-1.3801359996743616,0.906089879027382,-1.4578661685938887,0
2008-04,-5.572672732378898,-1.7304673817582232,-3.8422053506206746,0.14389781536215906,-0.951887534862907,0.02070658126600202,-1.372687009202874,0
2008-05,-3.7971923082421246,-1.2776179839026194,-2.519574324339505,1.7754804241367732,0.14389781536215906,3.152330736492896,-0.91963786700787,0
2008-06,-2.0208701122293795,-1.3893075586296593,-0.6315625535997202,1.776322196012745,1.7754804241367732,3.1553205440475414,-0.19691110130206876,0
2008-07,-3.2635033608266113,-1.1969100651285831,-2.066593295698028,-1.2426332485972318,1.776322196012745,1.5441373905193096,-0.7326793250180296,0
2008-08,-2.9958333451887684,-1.077502327774256,-1.9183310174145125,0.2676700156378429,-1.2426332485972318,0.07164723727156305,-0.8084233369146392,0
2008-09,-2.879838702016902,-1.1964691620374177,-1.6833695399794841,0.11599464317186658,0.2676700156378429,0.013454757244568655,-0.7651959247845158,0
2008-10,-2.941565985452329,-1.5136344869673162,-1.4279314984850127,-0.061727283435426994,0.11599464317186658,0.0038102575203175395,-0.8057880719453525,0
2008-11,-2.929996668790835,-1.9127366597082123,-1.017260009082623,0.011569316661493634,-0.061727283435426994,0.0001338490880139142,-0.6161389978209236,0
2008-12,-4.419967915529572,-2.1774120159275543,-2.2425558996020176,-1.4899712467387367,0.011569316661493634,2.2200143161081853,-0.9413670059272043,0
2009-01,-4.98632534958478,-2.3972465235340255,-2.5890788260507542,-0.5663574340552078,-1.4899712467387367,0.320760743109599,-0.8491812906814799,0
