lon,lat
-85.4366455078125,18.918222427368164
-85.43818664550781,18.920940399169922
-85.4383316040039,18.922983169555664
-85.43852996826172,18.928245544433594
-85.4385757446289,18.93205451965332
-85.44024658203125,18.93471336364746
-85.44127655029297,18.936256408691406
-85.44093322753906,18.94066619873047
-85.44135284423828,18.943267822265625
-85.4432373046875,18.945655822753906
-85.44708251953125,18.949777603149414
-85.44782257080078,18.952558517456055
-85.45244598388672,18.956640243530273
-85.4555892944336,18.961233139038086
-85.4598617553711,18.966285705566406
-85.46505737304688,18.97040367126465
-85.46915435791016,18.97587013244629
-85.47278594970703,18.981407165527344
-85.4770278930664,18.986812591552734
-85.47987365722656,18.990337371826172
-85.48469543457031,18.993209838867188
-85.4887466430664,18.99742317199707
-85.4906997680664,18.998994827270508
-85.49424743652344,19.00346565246582
-85.497802734375,19.00640869140625
-85.49797821044922,19.01031494140625
-85.50233459472656,19.0142879486084
-85.50651550292969,19.01899528503418
-85.50993347167969,19.023351669311523
-85.51438903808594,19.028852462768555
-85.5201187133789,19.032651901245117
-85.522216796875,19.034862518310547
-85.52570343017578,19.04048728942871
-85.52689361572266,19.04512596130371
-85.53218078613281,19.05015754699707
-85.53580474853516,19.05335807800293
-85.53919982910156,19.057390213012695
-85.54307556152344,19.061126708984375
-85.5465316772461,19.064943313598633
-85.54856872558594,19.070514678955078
-85.55066680908203,19.07478904724121
-85.55286407470703,19.07929229736328
-85.55658721923828,19.086078643798828
-85.55873107910156,19.090269088745117
-85.5601806640625,19.094663619995117
-85.56297302246094,19.097558975219727
-85.56385803222656,19.09922218322754
-85.56581115722656,19.100610733032227
-85.56754302978516,19.105640411376953
-85.56937408447266,19.10857582092285
-85.57235717773438,19.113121032714844
-85.57426452636719,19.11878776550293
-85.57920837402344,19.122106552124023
-85.58296203613281,19.12590980529785
-85.58303833007812,19.129926681518555
-85.58687591552734,19.13275146484375
-85.58940887451172,19.13690757751465
-85.59317779541016,19.141307830810547
-85.59864807128906,19.146028518676758
-85.59947967529297,19.149595260620117
-85.60316467285156,19.152854919433594
-85.60478210449219,19.15494155883789
-85.60676574707031,19.15999984741211
-85.60814666748047,19.164989471435547
-85.60906219482422,19.1669864654541
-85.61128234863281,19.170745849609375
-85.6131362915039,19.172922134399414
-85.6156234741211,19.176956176757812
-85.6176528930664,19.178606033325195
-85.62115478515625,19.183345794677734
-85.62234497070312,19.186370849609375
-85.62660217285156,19.18764305114746
-85.63031768798828,19.191303253173828
-85.63368225097656,19.192806243896484
-85.63851928710938,19.195819854736328
-85.64520263671875,19.20026397705078
-85.64960479736328,19.202775955200195
-85.65484619140625,19.206178665161133
-85.66297912597656,19.20924949645996
-85.6686019897461,19.2103271484375
-85.67262268066406,19.213850021362305
-85.67908477783203,19.21710777282715
-85.68571472167969,19.219465255737305
-85.69482421875,19.220693588256836
-85.70098876953125,19.22309112548828
-85.70779418945312,19.2260684967041
-85.71331787109375,19.230390548706055
-85.71932983398438,19.231630325317383
-85.7258071899414,19.235258102416992
-85.73248291015625,19.2360782623291
-85.73824310302734,19.23847007751465
-85.74365234375,19.242469787597656
-85.74896240234375,19.244735717773438
-85.75403594970703,19.245771408081055
-85.7598876953125,19.249053955078125
-85.76644897460938,19.25299644470215
-85.76957702636719,19.25641441345215
-85.77456665039062,19.261417388916016
-85.7799301147461,19.264802932739258
-85.78558349609375,19.26702117919922
-85.79298400878906,19.271345138549805
-85.80030059814453,19.275287628173828
-85.80644226074219,19.279691696166992
-85.81267547607422,19.281124114990234
-85.82013702392578,19.284746170043945
-85.82595825195312,19.286405563354492
-85.83192443847656,19.28990364074707
-85.83980560302734,19.293283462524414
-85.84852600097656,19.294837951660156
-85.85601043701172,19.29849624633789
-85.86248779296875,19.300827026367188
-85.86628723144531,19.302989959716797
-85.87377166748047,19.30500030517578
-85.8814697265625,19.30921745300293
-85.88711547851562,19.314611434936523
-85.8923568725586,19.31560707092285
-85.89946746826172,19.319103240966797
-85.90573120117188,19.323278427124023
-85.91277313232422,19.326688766479492
-85.91838836669922,19.3297176361084
-85.92427062988281,19.333168029785156
-85.93087768554688,19.33689308166504
-85.9372787475586,19.340450286865234
-85.94349670410156,19.34345817565918
-85.95166778564453,19.34817123413086
-85.95973205566406,19.353443145751953
-85.96819305419922,19.358158111572266
-85.97401428222656,19.360763549804688
-85.98139953613281,19.36425018310547
-85.98735046386719,19.36895751953125
-85.9952163696289,19.374834060668945
-86.00459289550781,19.37749671936035
-86.01173400878906,19.380205154418945
-86.0203857421875,19.3831729888916
-86.02818298339844,19.387619018554688
-86.03702545166016,19.390600204467773
-86.04380798339844,19.39557456970215
-86.05079650878906,19.399858474731445
-86.05590057373047,19.403419494628906
-86.06240844726562,19.407169342041016
-86.06956481933594,19.410871505737305
-86.07637786865234,19.41444969177246
-86.08212280273438,19.416696548461914
-86.0893783569336,19.41944122314453
-86.093017578125,19.42141342163086
-86.09688568115234,19.422077178955078
-86.1010971069336,19.42339324951172
-86.10556030273438,19.426359176635742
-86.1102066040039,19.42996597290039
-86.11539459228516,19.432205200195312
-86.11994934082031,19.433956146240234
-86.12554168701172,19.43773651123047
-86.13042449951172,19.441429138183594
-86.13651275634766,19.443445205688477
-86.14047241210938,19.444578170776367
-86.14439392089844,19.447824478149414
-86.1491928100586,19.450054168701172
-86.15494537353516,19.452180862426758
-86.1607666015625,19.4539852142334
-86.1658706665039,19.45411491394043
-86.17041015625,19.454267501831055
-86.17706298828125,19.45247459411621
-86.1820068359375,19.453298568725586
-86.18651580810547,19.45309066772461
-86.19064331054688,19.455123901367188
-86.19359588623047,19.455442428588867
-86.19855499267578,19.45635986328125
-86.20201110839844,19.45581817626953
-86.2074966430664,19.45754051208496
-86.214111328125,19.458921432495117
-86.21849060058594,19.458885192871094
-86.22116088867188,19.45967674255371
-86.2274169921875,19.45890235900879
-86.23099517822266,19.458152770996094
-86.23651123046875,19.460277557373047
-86.24066162109375,19.460790634155273
-86.24462890625,19.460041046142578
-86.24852752685547,19.46061897277832
-86.25270080566406,19.460655212402344
-86.25791931152344,19.463497161865234
-86.26051330566406,19.463577270507812
-86.26045227050781,19.46285629272461
-86.26182556152344,19.465147018432617
-86.2631607055664,19.466554641723633
-86.2623291015625,19.466856002807617
-86.26285552978516,19.46785545349121
-86.26204681396484,19.467288970947266
-86.26095581054688,19.46681785583496
-86.26068115234375,19.467260360717773
-86.26016998291016,19.46738052368164
-86.2607192993164,19.467212677001953
-86.25956726074219,19.464656829833984
-86.26109313964844,19.465431213378906
-86.26210021972656,19.46473503112793
-86.2608871459961,19.466222763061523
-86.2600326538086,19.465673446655273
-86.26054382324219,19.465192794799805
-86.26110076904297,19.46593475341797
-86.26129913330078,19.46686363220215
-86.25994110107422,19.466236114501953
-86.26081848144531,19.4653263092041
-86.26066589355469,19.46341896057129
-86.26094818115234,19.46312713623047
-86.26128387451172,19.462787628173828
-86.26182556152344,19.463232040405273
-86.26028442382812,19.46170425415039
-86.25938415527344,19.461238861083984
-86.25928497314453,19.460811614990234
-86.25855255126953,19.45943832397461
-86.2583236694336,19.459787368774414
-86.25679016113281,19.462093353271484
-86.25524139404297,19.461933135986328
-86.25479888916016,19.46074104309082
-86.25623321533203,19.4619140625
-86.2555160522461,19.462379455566406
-86.25544738769531,19.462858200073242
-86.25782012939453,19.46462059020996
-86.25862884521484,19.464902877807617
-86.25843811035156,19.4643497467041
-86.25953674316406,19.463502883911133
-86.26134490966797,19.464702606201172
-86.26172637939453,19.46512222290039
-86.25914001464844,19.463848114013672
-86.26033020019531,19.464710235595703
-86.25972747802734,19.464643478393555
-86.25946807861328,19.462770462036133
-86.26043701171875,19.46305274963379
-86.2621841430664,19.464468002319336
-86.26180267333984,19.46600914001465
-86.26362609863281,19.4644775390625
-86.2652816772461,19.46274185180664
-86.26493072509766,19.461936950683594
-86.2641372680664,19.46217155456543
-86.26350402832031,19.461380004882812
-86.26411437988281,19.461679458618164
-86.26544189453125,19.462215423583984
-86.2667465209961,19.462505340576172
-86.26692199707031,19.46127700805664
-86.26651000976562,19.462627410888672
-86.26630401611328,19.46170425415039
-86.26792907714844,19.463544845581055
-86.26819610595703,19.464494705200195
-86.26744079589844,19.467140197753906
-86.26799774169922,19.466400146484375
-86.269287109375,19.46692657470703
-86.27024841308594,19.467849731445312
-86.2680892944336,19.469194412231445
-86.26824951171875,19.46811866760254
-86.2674331665039,19.46937370300293
-86.2686767578125,19.469640731811523
-86.26802825927734,19.469690322875977
-86.26708221435547,19.469335556030273
-86.26583862304688,19.469390869140625
-86.265869140625,19.469757080078125
-86.26693725585938,19.47010612487793
-86.26818084716797,19.472034454345703
-86.2673110961914,19.47273826599121
-86.26718139648438,19.47334861755371
-86.26799774169922,19.47321891784668
-86.26766204833984,19.471704483032227
-86.26629638671875,19.472078323364258
-86.26634216308594,19.472681045532227
-86.2679443359375,19.47295570373535
-86.26888275146484,19.47299575805664
-86.26742553710938,19.471805572509766
-86.26707458496094,19.47121810913086
-86.26570129394531,19.47150993347168
-86.26823425292969,19.470977783203125
-86.26820373535156,19.469402313232422
-86.2690658569336,19.468746185302734
-86.26902770996094,19.468948364257812
-86.26990509033203,19.466480255126953
-86.26934051513672,19.464656829833984
-86.27001190185547,19.465986251831055
-86.2696304321289,19.466257095336914
-86.2698974609375,19.466230392456055
-86.2702865600586,19.46649742126465
-86.26991271972656,19.465538024902344
-86.27278137207031,19.46417999267578
-86.27299499511719,19.46417236328125
-86.2744369506836,19.46588897705078
-86.27217864990234,19.466289520263672
-86.27088928222656,19.46651268005371
-86.27166748046875,19.466564178466797
-86.27143859863281,19.463762283325195
-86.2709732055664,19.463359832763672
-86.27058410644531,19.46172332763672
-86.27163696289062,19.46123695373535
-86.27081298828125,19.460603713989258
-86.2707748413086,19.459415435791016
-86.26840209960938,19.45993995666504
-86.26714324951172,19.460248947143555
-86.26848602294922,19.46162986755371
-86.2683334350586,19.461606979370117
-86.26748657226562,19.46092414855957
-86.26910400390625,19.461063385009766
-86.27165222167969,19.461124420166016
-86.27230072021484,19.462417602539062
-86.27346801757812,19.460573196411133
-86.2745132446289,19.462987899780273
-86.2742919921875,19.462820053100586
-86.27257537841797,19.462125778198242
-86.27167510986328,19.461549758911133
-86.27243041992188,19.460289001464844
-86.27210235595703,19.46462059020996
-86.2716293334961,19.46357536315918
-86.27391815185547,19.4632625579834
-86.27334594726562,19.466182708740234
-86.275146484375,19.463436126708984
-86.27468872070312,19.463428497314453
-86.27310943603516,19.463476181030273
-86.2726058959961,19.46466827392578
-86.27355194091797,19.462392807006836
-86.2737808227539,19.464263916015625
-86.27328491210938,19.464702606201172
-86.27300262451172,19.463886260986328
-86.27229309082031,19.464656829833984
-86.2727279663086,19.465282440185547
-86.27046203613281,19.466426849365234
-86.26896667480469,19.467073440551758
-86.26897430419922,19.46673011779785
-86.2677993774414,19.465856552124023
-86.26565551757812,19.464996337890625
-86.26546478271484,19.465002059936523
-86.26698303222656,19.466632843017578
-86.26856231689453,19.467273712158203
-86.26887512207031,19.468292236328125
-86.26766967773438,19.469457626342773
-86.26634216308594,19.46633529663086
-86.26520538330078,19.46617889404297
-86.266357421875,19.465530395507812
-86.26463317871094,19.465612411499023
-86.2677993774414,19.463354110717773
-86.26676177978516,19.464109420776367
-86.26659393310547,19.46337127685547
-86.26724243164062,19.464012145996094
-86.267333984375,19.46596908569336
