lon,lat
-86.344482421875,18.596452713012695
-87.84104919433594,22.237279891967773
-85.60704040527344,20.686655044555664
-83.74732971191406,19.738906860351562
-86.6879653930664,17.680580139160156
-88.17372131347656,15.878541946411133
-86.19841003417969,17.661741256713867
-85.9034194946289,19.570695877075195
-87.88546752929688,22.270273208618164
-87.39249420166016,24.185354232788086
-85.30484008789062,16.55390739440918
-86.21601104736328,16.124011993408203
-86.88308715820312,19.299158096313477
-85.57817077636719,21.686573028564453
-86.79232025146484,19.623558044433594
-88.46562957763672,16.25014305114746
-85.21734619140625,18.695417404174805
-83.50859832763672,22.033123016357422
-86.80311584472656,22.228736877441406
-87.07498168945312,17.895200729370117
-90.96238708496094,20.987163543701172
-85.1565933227539,19.405559539794922
-84.0753402709961,17.92467498779297
-86.96172332763672,18.627500534057617
-84.3779296875,20.54180908203125
-87.83330535888672,24.70258140563965
-87.61377716064453,16.626588821411133
-86.26615142822266,17.016517639160156
-84.6329345703125,19.903316497802734
-86.9624252319336,22.576417922973633
-87.16087341308594,23.20189094543457
-87.02568054199219,17.26803207397461
-86.01567077636719,16.677066802978516
-84.93121337890625,16.999055862426758
-91.23947143554688,21.58184814453125
-85.55748748779297,20.210079193115234
-87.43341064453125,17.6784610748291
-84.703857421875,17.643579483032227
-86.919921875,23.20558738708496
-85.77350616455078,16.689891815185547
-91.28266143798828,19.956876754760742
-86.53075408935547,16.11469268798828
-87.31466674804688,22.52374267578125
-90.76304626464844,22.381223678588867
-84.35801696777344,19.61640739440918
-84.91569519042969,20.014867782592773
-88.35861206054688,15.917008399963379
-85.83103942871094,22.321996688842773
-86.3545150756836,19.45140266418457
-86.78925323486328,22.354124069213867
-86.60614776611328,18.357772827148438
-85.6235122680664,18.565448760986328
-87.55218505859375,17.121793746948242
-84.91881561279297,16.74907684326172
-88.40070343017578,15.89310073852539
-90.7607192993164,21.539501190185547
-85.70330047607422,18.173908233642578
-87.71473693847656,22.330909729003906
-86.68522644042969,22.582414627075195
-86.91407775878906,15.936993598937988
-91.42456817626953,19.848613739013672
-83.36012268066406,22.108015060424805
-84.92465209960938,18.905853271484375
-87.64793395996094,16.41619873046875
-84.872802734375,17.880306243896484
-83.98533630371094,17.448747634887695
-89.98922729492188,22.435001373291016
-85.48599243164062,16.62802505493164
-86.01293182373047,17.33498764038086
-90.8230209350586,21.14698600769043
-87.0227279663086,18.42075538635254
-84.53279113769531,20.059890747070312
-83.35736083984375,20.968454360961914
-87.91259765625,22.057985305786133
-84.67877197265625,16.300573348999023
-87.76564025878906,22.932201385498047
-85.32760620117188,22.11528968811035
-85.84700012207031,22.05065155029297
-85.56098937988281,18.747364044189453
-85.56227111816406,17.08108139038086
-86.01350402832031,20.94878387451172
-85.96653747558594,21.527366638183594
-84.023681640625,20.939970016479492
-86.37307739257812,18.55260467529297
-85.01044464111328,22.311267852783203
-87.32125854492188,18.20213508605957
-85.70396423339844,18.488609313964844
-84.40315246582031,16.202003479003906
-87.3759536743164,16.762187957763672
-85.14611053466797,21.16402244567871
-83.7743911743164,21.695131301879883
-85.32803344726562,19.7659912109375
-83.98515319824219,21.135591506958008
-90.79098510742188,22.656742095947266
-88.89372253417969,22.31121253967285
-87.08191680908203,23.021240234375
-85.4366455078125,19.028532028198242
-91.44722747802734,19.56629180908203
-86.65249633789062,15.880163192749023
-85.0498046875,18.656736373901367
-87.69120788574219,23.168865203857422
-86.39505004882812,17.74400520324707
-86.39740753173828,19.792646408081055
-86.67973327636719,18.910974502563477
-91.19573211669922,19.649486541748047
-85.9221420288086,18.919952392578125
-91.05989074707031,20.74481773376465
-86.75994110107422,17.381017684936523
-84.00218963623047,16.18381690979004
-85.5870132446289,16.72630500793457
-87.26424407958984,18.221843719482422
-85.68494415283203,20.78300666809082
-86.91651153564453,17.65951156616211
-85.53372192382812,16.518444061279297
-87.11753845214844,16.0153751373291
-88.93620300292969,21.79111099243164
-84.9984359741211,21.70123291015625
-89.0359878540039,21.744131088256836
-83.91295623779297,21.84132194519043
-83.97163391113281,17.317989349365234
-85.0951919555664,18.58533477783203
-84.7459716796875,17.973060607910156
-87.7189712524414,16.32105827331543
-90.25064086914062,21.96180534362793
-91.07037353515625,22.333518981933594
-85.21224975585938,18.305789947509766
-91.18714141845703,20.329954147338867
-87.69815063476562,17.054845809936523
-86.80525207519531,19.271575927734375
-88.40513610839844,22.522768020629883
-84.03680419921875,16.903553009033203
-84.36752319335938,16.121543884277344
-89.55562591552734,21.608631134033203
-84.98741912841797,22.162221908569336
-85.53531646728516,19.544084548950195
-85.66912078857422,22.234310150146484
-83.3471908569336,20.637542724609375
-86.62559509277344,19.414798736572266
-84.94090270996094,16.662853240966797
-86.76004028320312,15.869105339050293
-83.84429168701172,19.406869888305664
-88.19322967529297,15.83287525177002
-90.32401275634766,22.296340942382812
-89.85345458984375,21.908254623413086
-86.72917175292969,17.058042526245117
-87.03541564941406,17.54534339904785
-91.53524780273438,22.49740219116211
-85.88602447509766,17.81011199951172
-91.27447509765625,20.63322639465332
-85.68740844726562,21.62563705444336
-83.4105453491211,20.237178802490234
-84.18378448486328,21.49302864074707
-85.45571899414062,20.934253692626953
-83.32464599609375,21.33258819580078
-84.72711944580078,17.148733139038086
-84.5867919921875,17.883529663085938
-83.49758911132812,21.23470115661621
