lon,lat,step,id
-50.50919723510742,14.981616973876953,0,0
-50.71002197265625,14.997230529785156,0,1
-50.910865783691406,15.012843132019043,0,2
-51.11172103881836,15.028456687927246,0,3
-51.312591552734375,15.04407024383545,0,4
-51.51347351074219,15.059683799743652,0,5
-51.71437454223633,15.075296401977539,0,6
-51.915287017822266,15.090909957885742,0,7
-52.11621856689453,15.106522560119629,0,8
-52.317161560058594,15.122136116027832,0,9
-52.51811981201172,15.137748718261719,0,10
-52.71908950805664,15.153362274169922,0,11
-52.92007827758789,15.168974876403809,0,12
-53.1210823059082,15.184588432312012,0,13
-53.32209777832031,15.200201034545898,0,14
-53.523128509521484,15.215814590454102,0,15
-53.724178314208984,15.231427192687988,0,16
-53.92523956298828,15.247039794921875,0,17
-54.12631607055664,15.262652397155762,0,18
-54.3274040222168,15.278265953063965,0,19
-54.52851104736328,15.293878555297852,0,20
-54.72963333129883,15.309491157531738,0,21
-54.93076705932617,15.325103759765625,0,22
-55.131919860839844,15.340717315673828,0,23
-55.33308410644531,15.356329917907715,0,24
-55.53426742553711,15.371942520141602,0,25
-55.7354621887207,15.387555122375488,0,26
-55.93667221069336,15.403167724609375,0,27
-56.13789749145508,15.418780326843262,0,28
-56.33913803100586,15.434392929077148,0,29
-56.5403938293457,15.450005531311035,0,30
-56.74166488647461,15.465618133544922,0,31
-56.94295120239258,15.481230735778809,0,32
-57.14425277709961,15.496843338012695,0,33
-57.3455696105957,15.512455940246582,0,34
-57.546897888183594,15.528067588806152,0,35
-57.74824523925781,15.543680191040039,0,36
-57.949607849121094,15.559292793273926,0,37
-58.15098571777344,15.574905395507812,0,38
-58.35237503051758,15.590517044067383,0,39
-58.55378341674805,15.60612964630127,0,40
-58.75520706176758,15.621742248535156,0,41
-58.956642150878906,15.637353897094727,0,42
-59.15809631347656,15.652966499328613,0,43
-59.35956573486328,15.6685791015625,0,44
-59.5610466003418,15.68419075012207,0,45
-59.76254653930664,15.699803352355957,0,46
-59.96406173706055,15.715415000915527,0,47
-60.165592193603516,15.731027603149414,0,48
-60.36713409423828,15.746639251708984,0,49
-60.568695068359375,15.762251853942871,0,50
-60.77027130126953,15.777863502502441,0,51
-60.97186279296875,15.793475151062012,0,52
-61.17346954345703,15.809087753295898,0,53
-61.375091552734375,15.824699401855469,0,54
-61.57672882080078,15.840311050415039,0,55
-61.5815315246582,15.840311050415039,0,56
-46.00508117675781,17.467456817626953,8,0
-45.795692443847656,17.477113723754883,8,1
-46.49956130981445,17.659259796142578,8,2
-46.35039520263672,17.657651901245117,8,3
-46.80253219604492,17.395654678344727,8,4
-47.01461410522461,17.54227638244629,8,5
-46.881629943847656,17.780574798583984,8,6
-47.507259368896484,17.4742488861084,8,7
-47.76787567138672,17.618194580078125,8,8
-47.953006744384766,17.57735252380371,8,9
-47.54335403442383,17.601600646972656,8,10
-48.199302673339844,17.64551544189453,8,11
-48.70380783081055,17.701465606689453,8,12
-48.604087829589844,17.591083526611328,8,13
-48.93606185913086,17.826807022094727,8,14
-49.09330368041992,17.749526977539062,8,15
-49.118431091308594,17.85200309753418,8,16
-49.31495666503906,17.871522903442383,8,17
-49.49984359741211,17.799882888793945,8,18
-50.029747009277344,17.975635528564453,8,19
-49.98845672607422,17.931140899658203,8,20
-50.50841522216797,17.852745056152344,8,21
-50.317237854003906,17.92094612121582,8,22
-50.920196533203125,17.667184829711914,8,23
-50.724510192871094,17.753002166748047,8,24
-50.60298156738281,18.000511169433594,8,25
-51.46052169799805,17.943893432617188,8,26
-51.65813064575195,17.686294555664062,8,27
-51.6057243347168,17.9145450592041,8,28
-52.12096405029297,17.766258239746094,8,29
-52.22722625732422,17.971534729003906,8,30
-52.456321716308594,17.848491668701172,8,31
-52.57371139526367,18.042478561401367,8,32
-52.81818389892578,18.067977905273438,8,33
-52.820457458496094,18.165441513061523,8,34
-52.583980560302734,18.16082763671875,8,35
-53.21847152709961,18.037723541259766,8,36
-53.396392822265625,18.071117401123047,8,37
-53.888938903808594,18.143587112426758,8,38
-53.65346145629883,18.41143226623535,8,39
-54.11441421508789,17.92790985107422,8,40
-54.14107131958008,18.41153907775879,8,41
-55.07826614379883,18.179706573486328,8,42
-54.414710998535156,18.21290397644043,8,43
-54.959991455078125,18.118881225585938,8,44
-55.204647064208984,18.116533279418945,8,45
-55.057308197021484,18.34061622619629,8,46
-55.60409927368164,18.17629623413086,8,47
-56.00423812866211,18.111221313476562,8,48
-55.64113235473633,18.20608901977539,8,49
-56.35498809814453,18.43130874633789,8,50
-56.2558708190918,18.386350631713867,8,51
-56.6214485168457,18.224788665771484,8,52
-56.78923034667969,18.289684295654297,8,53
-56.76546096801758,18.306928634643555,8,54
-57.29436492919922,18.228281021118164,8,55
-57.25912094116211,18.333953857421875,8,56
-58.36052703857422,18.352582931518555,8,57
-57.743682861328125,18.63742446899414,8,58
-57.8798713684082,18.388072967529297,8,59
-57.87400436401367,18.586393356323242,8,60
-58.4243278503418,18.679340362548828,8,61
-58.56450653076172,18.40104866027832,8,62
-58.8702392578125,18.27071189880371,8,63
-59.33995056152344,18.43316078186035,8,64
-59.16090774536133,18.570390701293945,8,65
