lon,lat,step,id
-86.30628967285156,19.787490844726562,132,38
-86.30809783935547,19.790061950683594,132,39
-86.30940246582031,19.792200088500977,132,40
-86.31199645996094,19.794828414916992,132,41
-86.31566619873047,19.79645538330078,132,42
-86.31857299804688,19.797828674316406,132,43
-86.31829833984375,19.801029205322266,132,44
-86.31932067871094,19.8039493560791,132,45
-86.32218933105469,19.80742835998535,132,46
-86.32515716552734,19.810012817382812,132,47
-86.327880859375,19.81466293334961,132,48
-86.33019256591797,19.818500518798828,132,49
-86.33357238769531,19.822465896606445,132,50
-86.33783721923828,19.824663162231445,132,51
-86.34112548828125,19.824783325195312,132,52
-86.34474182128906,19.827260971069336,132,53
-86.3490982055664,19.829269409179688,132,54
-86.35104370117188,19.833087921142578,132,55
-86.35623931884766,19.836139678955078,132,56
-86.35841369628906,19.842721939086914,132,57
-86.35942077636719,19.847986221313477,132,58
-86.36141204833984,19.849803924560547,132,59
-86.3650894165039,19.851722717285156,132,60
-86.36732482910156,19.856752395629883,132,61
-86.36929321289062,19.858495712280273,132,62
-86.37008666992188,19.8635196685791,132,63
-86.3725357055664,19.867448806762695,132,64
-86.37486267089844,19.871795654296875,132,65
-86.37630462646484,19.876148223876953,132,66
-86.37712860107422,19.882047653198242,132,67
-86.38053131103516,19.886789321899414,132,68
-86.38427734375,19.88912582397461,132,69
-86.3871078491211,19.893199920654297,132,70
-86.38788604736328,19.896526336669922,132,71
-86.39281463623047,19.898643493652344,132,72
-86.39552307128906,19.904935836791992,132,73
-86.3979263305664,19.908836364746094,132,74
-86.40248107910156,19.91082191467285,132,75
-86.40559387207031,19.913753509521484,132,76
-86.40794372558594,19.917659759521484,132,77
-86.4127197265625,19.922840118408203,132,78
-86.41476440429688,19.92873764038086,132,79
-86.4161605834961,19.93332862854004,132,80
-86.41881561279297,19.936355590820312,132,81
-86.42218017578125,19.940670013427734,132,82
-86.42630004882812,19.94690704345703,132,83
-86.42931365966797,19.953920364379883,132,84
-86.43368530273438,19.959796905517578,132,85
-86.43521881103516,19.965871810913086,132,86
-86.43649291992188,19.973064422607422,132,87
-86.43920135498047,19.981599807739258,132,88
-86.44035339355469,19.990690231323242,132,89
-86.44229888916016,20.00034523010254,132,90
-86.44296264648438,20.007383346557617,132,91
-86.44355010986328,20.015560150146484,132,92
-86.4465103149414,20.022602081298828,132,93
-86.4469223022461,20.030527114868164,132,94
-86.44878387451172,20.03774642944336,132,95
-86.44938659667969,20.04633331298828,132,96
-86.45002746582031,20.054777145385742,132,97
-86.44911193847656,20.063756942749023,132,98
-86.44856262207031,20.07294464111328,132,99
-86.58126068115234,20.268478393554688,198,0
-86.57221221923828,20.27919578552246,198,1
-86.56352233886719,20.28861427307129,198,2
-86.55513763427734,20.301700592041016,198,3
-86.54744720458984,20.312610626220703,198,4
-86.5378646850586,20.323593139648438,198,5
-86.52986145019531,20.335039138793945,198,6
-86.52019500732422,20.345815658569336,198,7
-86.51215362548828,20.35797119140625,198,8
-86.50444030761719,20.369844436645508,198,9
-86.49559783935547,20.381860733032227,198,10
-86.48516082763672,20.392539978027344,198,11
-86.48017120361328,20.405805587768555,198,12
-86.47344970703125,20.41893768310547,198,13
-86.46617126464844,20.433780670166016,198,14
-86.45907592773438,20.44936752319336,198,15
-86.45138549804688,20.464277267456055,198,16
-86.4443359375,20.479692459106445,198,17
-86.43672180175781,20.496030807495117,198,18
-86.42792510986328,20.511693954467773,198,19
-86.42005920410156,20.526090621948242,198,20
-86.40969848632812,20.542194366455078,198,21
-86.40184783935547,20.55887794494629,198,22
-86.3955307006836,20.57477378845215,198,23
-86.38861083984375,20.591289520263672,198,24
-86.3814468383789,20.610139846801758,198,25
-86.37263488769531,20.626604080200195,198,26
-86.36805725097656,20.64358901977539,198,27
-86.35961151123047,20.659908294677734,198,28
-86.35443878173828,20.677492141723633,198,29
-86.34908294677734,20.696226119995117,198,30
-86.34326171875,20.71672248840332,198,31
-86.33697509765625,20.733535766601562,198,32
-86.32972717285156,20.75070571899414,198,33
-86.32228088378906,20.766263961791992,198,34
-86.31388092041016,20.78368377685547,198,35
-86.30648040771484,20.80031967163086,198,36
-86.298583984375,20.819761276245117,198,37
-86.29146575927734,20.83795738220215,198,38
-86.2830810546875,20.85483741760254,198,39
-86.27449798583984,20.870580673217773,198,40
-86.26976776123047,20.889511108398438,198,41
-86.2639389038086,20.907333374023438,198,42
-86.25682830810547,20.92380142211914,198,43
-86.24919891357422,20.9412841796875,198,44
-86.2451171875,20.960643768310547,198,45
-86.23969268798828,20.9799747467041,198,46
-86.23612976074219,20.99708366394043,198,47
-86.2288818359375,21.014251708984375,198,48
-86.22701263427734,21.031583786010742,198,49
-86.22260284423828,21.04998779296875,198,50
-86.21804809570312,21.067167282104492,198,51
-86.21720123291016,21.085845947265625,198,52
-86.2125015258789,21.10428810119629,198,53
-86.2081069946289,21.122426986694336,198,54
-86.20558166503906,21.140066146850586,198,55
-86.20074462890625,21.156591415405273,198,56
-86.19827270507812,21.172645568847656,198,57
-86.1948471069336,21.190107345581055,198,58
-86.19027709960938,21.206138610839844,198,59
-86.18606567382812,21.223979949951172,198,60
-86.18224334716797,21.24311065673828,198,61
-86.18168640136719,21.26043701171875,198,62
-86.18038177490234,21.278278350830078,198,63
-86.17963409423828,21.29636573791504,198,64
-86.17615509033203,21.31458282470703,198,65
-86.17304992675781,21.333648681640625,198,66
-86.17102813720703,21.35141944885254,198,67
-86.16938018798828,21.37019157409668,198,68
-86.16907501220703,21.38739013671875,198,69
-86.16780853271484,21.404693603515625,198,70
-86.16974639892578,21.42207908630371,198,71
-86.17122650146484,21.436532974243164,198,72
-86.171630859375,21.45290756225586,198,73
-86.17330932617188,21.469621658325195,198,74
-86.17372131347656,21.48598289489746,198,75
-86.1754150390625,21.50254249572754,198,76
-86.17631530761719,21.51883316040039,198,77
-86.17935943603516,21.531856536865234,198,78
-86.18370819091797,21.546037673950195,198,79
-86.18714904785156,21.563383102416992,198,80
-86.19103240966797,21.576725006103516,198,81
-86.19630432128906,21.593372344970703,198,82
-86.20193481445312,21.61009979248047,198,83
-86.20671844482422,21.625930786132812,198,84
-86.21065521240234,21.644010543823242,198,85
-86.21510314941406,21.662410736083984,198,86
-86.22045135498047,21.680858612060547,198,87
-86.22593688964844,21.698392868041992,198,88
-86.23385620117188,21.719301223754883,198,89
-86.23927307128906,21.743412017822266,198,90
-86.24491882324219,21.766563415527344,198,91
-86.25052642822266,21.787731170654297,198,92
-86.26012420654297,21.811386108398438,198,93
-86.26837921142578,21.83533477783203,198,94
-86.27727508544922,21.859586715698242,198,95
-86.2854232788086,21.88718032836914,198,96
-86.29554748535156,21.914152145385742,198,97
-86.30278778076172,21.9395809173584,198,98
-86.31181335449219,21.968982696533203,198,99
-86.87712097167969,18.45372200012207,264,0
-86.8776626586914,18.455886840820312,264,1
-86.8792953491211,18.456214904785156,264,2
-86.88092041015625,18.455142974853516,264,3
-86.8821029663086,18.454248428344727,264,4
-86.88224029541016,18.456132888793945,264,5
-86.88365173339844,18.455547332763672,264,6
-86.88333892822266,18.455963134765625,264,7
-86.88162994384766,18.456117630004883,264,8
-86.88008880615234,18.455970764160156,264,9
-86.87946319580078,18.45815658569336,264,10
-86.8812255859375,18.456199645996094,264,11
-86.88587951660156,18.455785751342773,264,12
-86.890625,18.45750617980957,264,13
-86.89694213867188,18.459054946899414,264,14
-86.90043640136719,18.46027183532715,264,15
-86.90453338623047,18.463472366333008,264,16
-86.90745544433594,18.46506118774414,264,17
-86.908935546875,18.467939376831055,264,18
-86.91036987304688,18.467988967895508,264,19
-86.91425323486328,18.469160079956055,264,20
-86.91616821289062,18.469558715820312,264,21
-86.92051696777344,18.47075080871582,264,22
-86.9237289428711,18.469911575317383,264,23
-86.92646789550781,18.469585418701172,264,24
-86.92901611328125,18.468303680419922,264,25
-86.9328384399414,18.468124389648438,264,26
-86.9375,18.468608856201172,264,27
-86.94169616699219,18.469772338867188,264,28
-86.94584655761719,18.473106384277344,264,29
-86.95130157470703,18.47764015197754,264,30
-86.95774841308594,18.47949981689453,264,31
-86.9603271484375,18.482839584350586,264,32
-86.96216583251953,18.4877986907959,264,33
-86.96456146240234,18.489831924438477,264,34
-86.96898651123047,18.493940353393555,264,35
-86.96985626220703,18.497543334960938,264,36
-86.97075653076172,18.499448776245117,264,37
-86.97261047363281,18.504064559936523,264,38
-86.9726791381836,18.508514404296875,264,39
-86.97354888916016,18.512758255004883,264,40
-86.97516632080078,18.516687393188477,264,41
-86.9765853881836,18.521217346191406,264,42
-86.97785949707031,18.52711296081543,264,43
-86.98043060302734,18.530864715576172,264,44
-86.98049926757812,18.5351505279541,264,45
-86.98133850097656,18.54023551940918,264,46
-86.98233795166016,18.542463302612305,264,47
-86.98497772216797,18.548194885253906,264,48
-86.9889144897461,18.55217742919922,264,49
-86.99234771728516,18.558364868164062,264,50
-86.99517059326172,18.56068992614746,264,51
-86.99960327148438,18.567001342773438,264,52
-87.00469970703125,18.570587158203125,264,53
-87.00713348388672,18.57691192626953,264,54
-87.01036834716797,18.582496643066406,264,55
-87.0113525390625,18.588825225830078,264,56
-87.0149917602539,18.595468521118164,264,57
-87.01614379882812,18.60159683227539,264,58
-87.01925659179688,18.606767654418945,264,59
-87.02063751220703,18.612873077392578,264,60
-87.02082061767578,18.615903854370117,264,61
-87.02210998535156,18.620574951171875,264,62
-87.02495574951172,18.62688636779785,264,63
-87.026123046875,18.632286071777344,264,64
-87.02748107910156,18.638469696044922,264,65
-87.02980041503906,18.644405364990234,264,66
-87.03308868408203,18.648849487304688,264,67
-87.03546142578125,18.65459442138672,264,68
-87.03816986083984,18.659963607788086,264,69
-87.04178619384766,18.664426803588867,264,70
-87.04563903808594,18.670169830322266,264,71
-87.04759979248047,18.67519760131836,264,72
-87.05044555664062,18.681861877441406,264,73
-87.0549545288086,18.689891815185547,264,74
-87.05940246582031,18.69442367553711,264,75
-87.06360626220703,18.699310302734375,264,76
-87.06951904296875,18.704835891723633,264,77
-87.0755615234375,18.710420608520508,264,78
-87.0811767578125,18.717432022094727,264,79
-87.0862045288086,18.723623275756836,264,80
-87.0931625366211,18.73185157775879,264,81
-87.09756469726562,18.738292694091797,264,82
-87.10358428955078,18.74595069885254,264,83
-87.10814666748047,18.75301742553711,264,84
-87.11180114746094,18.76115608215332,264,85
-87.11663818359375,18.7690372467041,264,86
-87.12092590332031,18.77548599243164,264,87
-87.12345886230469,18.78193473815918,264,88
-87.12701416015625,18.789329528808594,264,89
-87.13257598876953,18.796663284301758,264,90
-87.13555908203125,18.80537223815918,264,91
-87.13935852050781,18.813302993774414,264,92
-87.14342498779297,18.820192337036133,264,93
-87.15016174316406,18.827293395996094,264,94
-87.15654754638672,18.834714889526367,264,95
-87.1616439819336,18.84213638305664,264,96
-87.1659927368164,18.848388671875,264,97
-87.17301177978516,18.85540199279785,264,98
-87.17742919921875,18.86396598815918,264,99
-85.95729064941406,19.388681411743164,330,0
-85.95915985107422,19.390792846679688,330,1
-85.960205078125,19.39170265197754,330,2
-85.96018981933594,19.394636154174805,330,3
-85.96158599853516,19.39659309387207,330,4
-85.96512603759766,19.397415161132812,330,5
-85.96414184570312,19.400327682495117,330,6
-85.96465301513672,19.40086555480957,330,7
-85.96497344970703,19.402210235595703,330,8
-85.9648208618164,19.405000686645508,330,9
-85.96759033203125,19.406938552856445,330,10
-85.96795654296875,19.406248092651367,330,11
-85.97315216064453,19.409923553466797,330,12
-85.97991943359375,19.414443969726562,330,13
-85.98348999023438,19.42001724243164,330,14
-85.98779296875,19.422382354736328,330,15
-85.99005889892578,19.425201416015625,330,16
-85.99256896972656,19.428373336791992,330,17
-85.99720001220703,19.43546485900879,330,18
-86.00028991699219,19.438636779785156,330,19
-86.00350952148438,19.44171142578125,330,20
-86.00550079345703,19.446441650390625,330,21
-86.00749969482422,19.449752807617188,330,22
-86.00959777832031,19.451580047607422,330,23
-86.00996398925781,19.45171546936035,330,24
-86.01200103759766,19.455568313598633,330,25
-86.01500701904297,19.457273483276367,330,26
-86.01761627197266,19.460968017578125,330,27
-86.02037048339844,19.464313507080078,330,28
-86.02692413330078,19.467254638671875,330,29
-86.02981567382812,19.470762252807617,330,30
-86.03565216064453,19.476499557495117,330,31
-86.03878021240234,19.480911254882812,330,32
-86.03947448730469,19.48354148864746,330,33
-86.04212951660156,19.48656463623047,330,34
-86.04698944091797,19.488473892211914,330,35
-86.05033111572266,19.489301681518555,330,36
-86.05320739746094,19.49050521850586,330,37
-86.05400085449219,19.49175262451172,330,38
-86.05704498291016,19.49480438232422,330,39
-86.05843353271484,19.49789047241211,330,40
-86.0595932006836,19.5032958984375,330,41
-86.06196594238281,19.50525665283203,330,42
-86.06434631347656,19.507469177246094,330,43
-86.06842041015625,19.509883880615234,330,44
-86.06977081298828,19.514570236206055,330,45
-86.0711441040039,19.51755142211914,330,46
-86.07291412353516,19.520822525024414,330,47
-86.07524108886719,19.524106979370117,330,48
-86.07989501953125,19.527313232421875,330,49
-86.08287811279297,19.530004501342773,330,50
-86.08454895019531,19.532085418701172,330,51
-86.0877914428711,19.534584045410156,330,52
-86.09036254882812,19.538841247558594,330,53
-86.09300231933594,19.540761947631836,330,54
-86.09852600097656,19.544326782226562,330,55
-86.10265350341797,19.546384811401367,330,56
-86.10569763183594,19.550289154052734,330,57
-86.10968017578125,19.554607391357422,330,58
-86.11119079589844,19.559465408325195,330,59
-86.11210632324219,19.562519073486328,330,60
-86.11556243896484,19.56658172607422,330,61
-86.11852264404297,19.568391799926758,330,62
-86.12129211425781,19.569873809814453,330,63
-86.12481689453125,19.573627471923828,330,64
-86.12793731689453,19.574634552001953,330,65
-86.13102722167969,19.57626724243164,330,66
-86.13499450683594,19.580013275146484,330,67
-86.1385726928711,19.583030700683594,330,68
-86.14237976074219,19.58428192138672,330,69
-86.14810180664062,19.586870193481445,330,70
-86.1485595703125,19.589523315429688,330,71
-86.1530532836914,19.59377098083496,330,72
-86.15764617919922,19.59735107421875,330,73
-86.16365814208984,19.599815368652344,330,74
-86.16799926757812,19.60003089904785,330,75
-86.1712417602539,19.604351043701172,330,76
-86.17503356933594,19.60763168334961,330,77
-86.17975616455078,19.610382080078125,330,78
-86.18463897705078,19.612457275390625,330,79
-86.18952178955078,19.615554809570312,330,80
-86.19404602050781,19.616825103759766,330,81
-86.2001953125,19.61953353881836,330,82
-86.20550537109375,19.62049674987793,330,83
-86.21015930175781,19.62259864807129,330,84
-86.21656036376953,19.624881744384766,330,85
-86.22163391113281,19.630334854125977,330,86
-86.22810363769531,19.633312225341797,330,87
-86.23359680175781,19.63416290283203,330,88
-86.2386474609375,19.63751983642578,330,89
-86.24269104003906,19.639432907104492,330,90
-86.24674987792969,19.642423629760742,330,91
-86.25289916992188,19.64519500732422,330,92
-86.2586441040039,19.646297454833984,330,93
-86.26106262207031,19.64818572998047,330,94
-86.26656341552734,19.6518611907959,330,95
-86.27300262451172,19.652565002441406,330,96
-86.27835083007812,19.655664443969727,330,97
-86.28648376464844,19.657005310058594,330,98
-86.29483795166016,19.660524368286133,330,99
-87.3680419921875,18.111202239990234,396,0
-87.36991119384766,18.114322662353516,396,1
-87.3712158203125,18.115943908691406,396,2
-87.36942291259766,18.117908477783203,396,3
-87.37075805664062,18.118471145629883,396,4
-87.37086486816406,18.119129180908203,396,5
-87.37178039550781,18.121553421020508,396,6
-87.37022399902344,18.125080108642578,396,7
-87.36892700195312,18.128501892089844,396,8
-87.3682861328125,18.132976531982422,396,9
-87.36876678466797,18.136157989501953,396,10
-87.36918640136719,18.137672424316406,396,11
-87.37252807617188,18.140138626098633,396,12
-87.37822723388672,18.144981384277344,396,13
-87.38117218017578,18.147552490234375,396,14
-87.38387298583984,18.15283203125,396,15
-87.3860092163086,18.15708351135254,396,16
-87.38805389404297,18.160358428955078,396,17
-87.39055633544922,18.16409683227539,396,18
-87.39329528808594,18.16774559020996,396,19
-87.39468383789062,18.171510696411133,396,20
-87.39871978759766,18.175111770629883,396,21
-87.40111541748047,18.178043365478516,396,22
-87.40433502197266,18.18229866027832,396,23
-87.40716552734375,18.184337615966797,396,24
-87.4105224609375,18.186294555664062,396,25
-87.4155044555664,18.19141387939453,396,26
-87.42015075683594,18.195348739624023,396,27
-87.42354583740234,18.199705123901367,396,28
-87.4282455444336,18.205446243286133,396,29
-87.43488311767578,18.21135139465332,396,30
-87.43975830078125,18.21698760986328,396,31
-87.44453430175781,18.22283172607422,396,32
-87.4483413696289,18.228490829467773,396,33
-87.44952392578125,18.233489990234375,396,34
-87.45263671875,18.239246368408203,396,35
-87.45407104492188,18.24359130859375,396,36
-87.45374298095703,18.24843978881836,396,37
-87.4531021118164,18.25315284729004,396,38
-87.45387268066406,18.25811004638672,396,39
-87.45392608642578,18.263019561767578,396,40
-87.45394897460938,18.2683048248291,396,41
-87.45370483398438,18.276140213012695,396,42
-87.45571899414062,18.28326416015625,396,43
-87.4561767578125,18.290298461914062,396,44
-87.4593505859375,18.2961483001709,396,45
-87.46159362792969,18.30438995361328,396,46
-87.46587371826172,18.311595916748047,396,47
-87.47017669677734,18.32007598876953,396,48
-87.4734878540039,18.327062606811523,396,49
-87.47850036621094,18.335262298583984,396,50
-87.48282623291016,18.345510482788086,396,51
-87.4859390258789,18.354890823364258,396,52
-87.4925537109375,18.363262176513672,396,53
-87.49720764160156,18.370826721191406,396,54
-87.50298309326172,18.380271911621094,396,55
-87.50713348388672,18.388057708740234,396,56
-87.51216125488281,18.398420333862305,396,57
-87.51451110839844,18.408018112182617,396,58
-87.5179443359375,18.418655395507812,396,59
-87.51958465576172,18.427324295043945,396,60
-87.52159118652344,18.43564224243164,396,61
-87.52458190917969,18.443553924560547,396,62
-87.52595520019531,18.451065063476562,396,63
-87.5263671875,18.459339141845703,396,64
-87.52774047851562,18.466909408569336,396,65
-87.52822875976562,18.474084854125977,396,66
